"";"ASV0941";"ASV1055";"ASV1243";"ASV1352";"ASV1376";"ASV1414";"ASV1424";"ASV1494";"ASV1698";"ASV1700";"ASV1711";"ASV1734";"ASV1743";"ASV1816";"ASV1838";"ASV1840";"ASV1864";"ASV1886";"ASV2045";"ASV2099";"ASV2114";"ASV2145";"ASV2176";"ASV2222";"ASV2269";"ASV2270";"ASV2271";"ASV2342";"ASV2355";"ASV2378";"ASV2511";"ASV2560";"ASV2599";"ASV2620";"ASV2621";"ASV2622";"ASV2638";"ASV2653";"ASV2672";"ASV2674";"ASV2675";"ASV2715";"ASV2732";"ASV2734";"ASV2760";"ASV2761";"ASV2762";"ASV2786";"ASV2787";"ASV2788";"ASV2790";"ASV2791";"ASV2830";"ASV2831";"ASV2838";"ASV2839";"ASV2857";"ASV2881";"ASV2903";"ASV2907";"ASV2908";"ASV2943";"ASV2971";"ASV2975";"ASV2995";"ASV2996";"ASV3051";"ASV3078";"ASV3110";"ASV3111";"ASV3113";"ASV3114";"ASV3115";"ASV3152";"ASV3180";"ASV3217";"ASV3219";"ASV3252";"ASV3254";"ASV3256";"ASV3258";"ASV3317";"ASV3318";"ASV3352";"ASV3420";"ASV3421";"ASV3422";"ASV3424";"ASV3425";"ASV3463";"ASV3465";"ASV3499";"ASV3500";"ASV3570";"ASV3571";"ASV3573";"ASV3574";"ASV3576";"ASV3610";"ASV3611";"ASV3612";"ASV3613";"ASV3615";"ASV3660";"ASV3665";"ASV3667";"ASV3668";"ASV3669";"ASV3712";"ASV3717";"ASV3758";"ASV3760";"ASV3763";"ASV3764";"ASV3765";"ASV3766";"ASV3768";"ASV3818";"ASV3820";"ASV3821";"ASV3865";"ASV3866";"ASV3870";"ASV3873";"ASV3874";"ASV3875";"ASV3932";"ASV3936";"ASV3987";"ASV3990";"ASV3992";"ASV3993";"ASV3994";"ASV3996";"ASV4000";"ASV4001";"ASV4002";"ASV4003";"ASV4004";"ASV4066";"ASV4070";"ASV4072";"ASV4073";"ASV4074";"ASV4127";"ASV4131";"ASV4132";"ASV4133";"ASV4134";"ASV4136";"ASV4137";"ASV4182";"ASV4183";"ASV4184";"ASV4185";"ASV4186";"ASV4187";"ASV4188";"ASV4190";"ASV4192";"ASV4193";"ASV4263";"ASV4265";"ASV4270";"ASV4271";"ASV4356";"ASV4364";"ASV4365";"ASV4366";"ASV4367";"ASV4446";"ASV4448";"ASV4449";"ASV4450";"ASV4451";"ASV4452";"ASV4453";"ASV4455";"ASV4456";"ASV4458";"ASV4534";"ASV4536";"ASV4539";"ASV4540";"ASV4543";"ASV4544";"ASV4546";"ASV4547";"ASV4620";"ASV4621";"ASV4622";"ASV4623";"ASV4624";"ASV4626";"ASV4628";"ASV4630";"ASV4631";"ASV4632";"ASV4633";"ASV4718";"ASV4719";"ASV4720";"ASV4721";"ASV4722";"ASV4724";"ASV4725";"ASV4726";"ASV4727";"ASV4728";"ASV4815";"ASV4816";"ASV4818";"ASV4819";"ASV4820";"ASV4823";"ASV4825";"ASV4826";"ASV4830";"ASV4832";"ASV4833";"ASV4834";"ASV4838";"ASV4839";"ASV4941";"ASV4942";"ASV4943";"ASV4945";"ASV4946";"ASV4947";"ASV4948";"ASV4950";"ASV4951";"ASV4953";"ASV4954";"ASV4955";"ASV4956";"ASV4957";"ASV4958";"ASV5075";"ASV5077";"ASV5078";"ASV5080";"ASV5081";"ASV5082";"ASV5083";"ASV5084";"ASV5085";"ASV5087";"ASV5088";"ASV5089";"ASV5203";"ASV5205";"ASV5206";"ASV5207";"ASV5208";"ASV5213";"ASV5214";"ASV5216";"ASV5217";"ASV5218";"ASV5219";"ASV5220";"ASV5344";"ASV5345";"ASV5346";"ASV5349";"ASV5351";"ASV5353";"ASV5355";"ASV5356";"ASV5357";"ASV5358";"ASV5359";"ASV5361";"ASV5362";"ASV5363";"ASV5366";"ASV5367";"ASV5481";"ASV5482";"ASV5483";"ASV5488";"ASV5489";"ASV5490";"ASV5494";"ASV5495";"ASV5496";"ASV5498";"ASV5499";"ASV5500";"ASV5501";"ASV5502";"ASV5503";"ASV5507";"ASV5508";"ASV5509";"ASV5510";"ASV5511";"ASV5654";"ASV5655";"ASV5656";"ASV5657";"ASV5659";"ASV5661";"ASV5662";"ASV5664";"ASV5666";"ASV5667";"ASV5669";"ASV5670";"ASV5671";"ASV5672";"ASV5673";"ASV5674";"ASV5675";"ASV5676";"ASV5678";"ASV5813";"ASV5814";"ASV5815";"ASV5817";"ASV5818";"ASV5819";"ASV5820";"ASV5821";"ASV5822";"ASV5824";"ASV5825";"ASV5828";"ASV5829";"ASV5830";"ASV5832";"ASV6014";"ASV6015";"ASV6017";"ASV6018";"ASV6019";"ASV6020";"ASV6021";"ASV6022";"ASV6023";"ASV6024";"ASV6025";"ASV6026";"ASV6028";"ASV6029";"ASV6030";"ASV6031";"ASV6032";"ASV6033";"ASV6035";"ASV6037";"ASV6038";"ASV6039";"ASV6040";"ASV6041";"ASV6042";"ASV6044"
"C4F18";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"C4A18";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F1A17";122;0;0;0;0;0;0;141;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;69;0;0;68;17;26;0;0;0;0;0;0;0;0;12;0;0;0;0;59;51;0;0;0;0;21;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;41;41;22;0;0;0;0;0;0;37;37;0;0;0;36;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;26;13;11;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4;0;0;0;0;0;0;0;0;0;0;15;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F1F18";0;62;0;0;0;31;23;0;0;0;0;0;0;22;0;0;0;0;0;15;0;0;0;0;0;0;0;0;83;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;15;6;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F1A18";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;37;0;0;18;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F2A17";124;0;0;0;0;0;0;33;95;0;0;0;0;0;0;0;36;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;47;0;36;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;53;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;29;16;12;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;18;18;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;14;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;0;0;0;0;0;0;0;0;0;0;0;11;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F2F18";0;40;54;22;57;0;91;0;0;0;0;43;53;26;0;0;0;0;0;21;0;0;0;0;0;0;0;84;0;9;0;0;0;0;20;0;0;0;0;0;0;0;29;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;47;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;36;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;20;8;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;0;0;0;0;0;0;0;0;0;18;18;0;0;0;0;0;0;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F2A18";0;0;0;0;5;0;0;0;0;0;36;0;0;0;0;0;28;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;1;0;0;0;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F3A17";115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;70;0;0;69;0;0;17;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;10;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F3F18";0;106;73;91;79;91;0;0;0;0;0;0;43;77;28;0;0;79;0;28;0;0;0;0;88;88;47;0;0;0;27;0;0;0;49;0;0;0;0;66;0;0;34;0;0;0;0;0;43;22;29;0;0;0;20;59;0;57;0;56;0;15;0;54;0;0;51;0;18;49;0;0;0;48;0;15;0;0;0;0;0;0;0;0;0;0;0;41;0;40;0;39;22;0;0;0;0;0;0;0;0;0;36;0;35;0;0;0;0;0;0;0;33;33;33;18;0;32;17;0;0;0;8;31;31;0;0;20;0;0;0;0;0;0;29;23;13;0;0;0;28;17;17;15;0;27;27;27;27;0;0;0;0;0;0;21;0;0;0;0;0;4;0;0;0;0;24;24;16;13;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;21;9;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;19;0;0;0;0;0;0;0;0;0;0;0;18;18;18;0;0;0;0;0;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;7;0;14;14;14;14;14;14;0;0;0;0;0;0;0;0;0;0;0;0;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;11;11;11;0;0;0;0;0;0;0
"F3A18";0;0;16;0;0;0;0;0;0;141;13;0;0;0;0;123;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;18;0;8;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0
"F4A17";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F4F18";0;94;91;93;59;69;74;0;0;0;63;93;39;0;95;0;57;40;0;36;0;0;0;0;0;0;41;0;0;73;36;0;0;0;0;0;0;50;0;0;66;64;0;0;0;0;48;0;0;0;32;61;0;0;29;0;0;0;17;0;56;40;0;0;0;0;0;0;23;0;49;49;49;0;0;14;46;0;0;0;0;39;44;0;0;0;0;0;41;0;40;0;17;0;0;0;0;16;0;0;0;0;0;0;0;35;35;35;0;34;0;0;0;0;0;15;33;0;15;32;0;0;10;0;0;31;14;10;0;0;0;0;13;17;0;6;16;29;29;0;0;11;11;13;0;0;0;0;0;27;27;0;0;0;0;0;0;0;0;26;26;9;0;25;0;18;0;0;8;11;0;0;0;0;0;0;0;23;23;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;12;0;21;0;0;0;0;0;0;0;0;20;20;0;0;0;0;12;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;18;0;0;0;0;0;0;0;17;17;0;0;0;0;1;0;0;0;0;0;0;0;16;16;16;0;0;0;0;0;0;0;0;0;0;0;15;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;14;14;0;0;0;0;0;0;0;0;0;0;9;13;13;13;13;13;13;13;0;0;0;0;0;0;0;0;0;9;0;0;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;0
"F4A18";0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;21;0;0;96;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;23;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;12;0;0;0;0;0;0;0;0;23;0;0;0;0;14;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
"H1A17";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
