"";"ASV0001";"ASV0002";"ASV0003";"ASV0004";"ASV0005";"ASV0006";"ASV0007";"ASV0008";"ASV0009";"ASV0010";"ASV0011";"ASV0012";"ASV0013";"ASV0014";"ASV0015";"ASV0016";"ASV0017";"ASV0019";"ASV0021";"ASV0022";"ASV0023";"ASV0024";"ASV0025";"ASV0026";"ASV0029";"ASV0030";"ASV0032";"ASV0034";"ASV0035";"ASV0036";"ASV0037";"ASV0038";"ASV0039";"ASV0040";"ASV0042";"ASV0043";"ASV0044";"ASV0045";"ASV0048";"ASV0049";"ASV0050";"ASV0052";"ASV0053";"ASV0056";"ASV0057";"ASV0058";"ASV0059";"ASV0061";"ASV0062";"ASV0063";"ASV0064";"ASV0066";"ASV0067";"ASV0068";"ASV0071";"ASV0072";"ASV0073";"ASV0077";"ASV0080";"ASV0081";"ASV0082";"ASV0083";"ASV0084";"ASV0085";"ASV0086";"ASV0087";"ASV0089";"ASV0090";"ASV0091";"ASV0094";"ASV0097";"ASV0101";"ASV0102";"ASV0103";"ASV0104";"ASV0105";"ASV0106";"ASV0107";"ASV0108";"ASV0109";"ASV0110";"ASV0112";"ASV0113";"ASV0114";"ASV0117";"ASV0118";"ASV0119";"ASV0120";"ASV0121";"ASV0125";"ASV0127";"ASV0129";"ASV0130";"ASV0132";"ASV0134";"ASV0135";"ASV0139";"ASV0141";"ASV0142";"ASV0143";"ASV0144";"ASV0145";"ASV0146";"ASV0147";"ASV0150";"ASV0152";"ASV0153";"ASV0155";"ASV0157";"ASV0158";"ASV0159";"ASV0163";"ASV0164";"ASV0165";"ASV0166";"ASV0169";"ASV0171";"ASV0173";"ASV0176";"ASV0179";"ASV0180";"ASV0182";"ASV0186";"ASV0187";"ASV0190";"ASV0197";"ASV0200";"ASV0202";"ASV0204";"ASV0206";"ASV0207";"ASV0208";"ASV0210";"ASV0216";"ASV0217";"ASV0218";"ASV0220";"ASV0223";"ASV0230";"ASV0232";"ASV0236";"ASV0237";"ASV0238";"ASV0242";"ASV0245";"ASV0248";"ASV0249";"ASV0250";"ASV0253";"ASV0256";"ASV0260";"ASV0261";"ASV0263";"ASV0265";"ASV0268";"ASV0270";"ASV0273";"ASV0275";"ASV0277";"ASV0278";"ASV0279";"ASV0280";"ASV0284";"ASV0286";"ASV0288";"ASV0292";"ASV0295";"ASV0299";"ASV0304";"ASV0305";"ASV0306";"ASV0312";"ASV0314";"ASV0315";"ASV0322";"ASV0325";"ASV0326";"ASV0327";"ASV0333";"ASV0336";"ASV0338";"ASV0349";"ASV0354";"ASV0358";"ASV0360";"ASV0362";"ASV0363";"ASV0365";"ASV0369";"ASV0372";"ASV0376";"ASV0379";"ASV0380";"ASV0382";"ASV0384";"ASV0385";"ASV0388";"ASV0389";"ASV0394";"ASV0395";"ASV0396";"ASV0401";"ASV0402";"ASV0403";"ASV0404";"ASV0408";"ASV0409";"ASV0412";"ASV0414";"ASV0416";"ASV0420";"ASV0424";"ASV0425";"ASV0439";"ASV0441";"ASV0442";"ASV0452";"ASV0456";"ASV0458";"ASV0459";"ASV0461";"ASV0462";"ASV0465";"ASV0473";"ASV0476";"ASV0486";"ASV0493";"ASV0497";"ASV0500";"ASV0501";"ASV0502";"ASV0505";"ASV0508";"ASV0510";"ASV0515";"ASV0530";"ASV0531";"ASV0543";"ASV0550";"ASV0561";"ASV0569";"ASV0572";"ASV0575";"ASV0583";"ASV0587";"ASV0591";"ASV0595";"ASV0600";"ASV0606";"ASV0621";"ASV0631";"ASV0639";"ASV0652";"ASV0663";"ASV0668";"ASV0676";"ASV0688";"ASV0689";"ASV0707";"ASV0711";"ASV0720";"ASV0726";"ASV0730";"ASV0753";"ASV0767";"ASV0769";"ASV0775";"ASV0795";"ASV0797";"ASV0799";"ASV0809";"ASV0819";"ASV0834";"ASV0838";"ASV0846";"ASV0855";"ASV0856";"ASV0858";"ASV0864";"ASV0867";"ASV0882";"ASV0902";"ASV0913";"ASV0928";"ASV0931";"ASV0932";"ASV0971";"ASV0984";"ASV1002";"ASV1005";"ASV1008";"ASV1043";"ASV1079";"ASV1112";"ASV1116";"ASV1119";"ASV1130";"ASV1144";"ASV1161";"ASV1191";"ASV1207";"ASV1272";"ASV1284";"ASV1301";"ASV1319";"ASV1335";"ASV1383";"ASV1389";"ASV1403";"ASV1411";"ASV1412";"ASV1506";"ASV1531";"ASV1593";"ASV1604";"ASV1742";"ASV1835";"ASV1908";"ASV1945";"ASV2042";"ASV2107";"ASV2110";"ASV2286";"ASV2369";"ASV2401";"ASV2504";"ASV2570";"ASV2590";"ASV2707";"ASV2826";"ASV3815";"ASV4333"
"C4F18";0;1099;32;931;796;63;454;0;479;433;362;252;0;250;251;0;57;182;262;0;5;134;0;120;206;2755;0;181;0;0;0;1;0;0;89;0;51;2057;35;0;0;223;0;0;0;386;37;0;0;48;20;14;38;11;196;25;31;197;0;186;0;0;0;22;36;0;0;293;291;0;42;0;20;11;4;0;0;37;0;0;0;521;0;0;0;36;0;137;0;0;175;55;0;0;0;0;31;0;3;0;0;0;505;5;400;0;0;0;0;0;0;49;0;0;0;38;343;0;0;101;0;0;398;0;0;0;0;351;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;53;127;0;0;0;38;0;0;22;41;0;26;77;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;7;0;0;0;13;0;0;0;0;0;0;12;84;8;0;0;0;0;0;0;0;86;0;25;0;0;0;0;0;0;80;130;67;0;9;0;0;81;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;14;0;0;0;29;0;0;0;0;0;0;15;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;12;0;10;0;0;0;0;0;0;0;0;0;0;0;11;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
"C4A18";782;1022;680;840;783;577;491;368;1680;1292;1138;980;847;771;700;730;614;189;146;0;315;152;71;131;107;31;152;80;213;37;0;199;0;93;0;123;145;0;169;0;29;166;14;964;16;257;124;50;78;182;123;0;116;0;119;726;116;0;0;101;12;756;22;260;0;0;0;189;189;0;137;949;198;0;191;4;47;104;39;0;30;547;0;7;9;194;27;0;42;74;0;164;71;22;727;0;0;0;155;151;45;659;22;146;488;24;0;58;0;51;81;93;14;0;0;56;421;0;0;134;37;47;16;0;0;0;21;17;0;47;0;15;279;0;0;0;59;462;18;57;0;0;116;19;0;0;11;7;36;89;0;258;0;31;0;8;86;26;188;6;24;0;5;187;46;5;0;0;0;0;0;0;48;30;0;68;33;0;48;0;0;0;0;86;0;0;0;41;0;8;4;0;18;0;5;140;0;101;0;0;0;117;0;153;18;0;0;11;0;0;18;0;0;8;0;0;29;0;39;69;0;0;0;85;0;0;14;0;8;40;81;3;0;0;17;2;0;37;60;14;16;0;0;8;66;0;63;0;9;65;16;4;38;15;68;90;0;77;0;10;0;83;22;9;20;3;0;46;0;0;0;0;7;37;23;13;33;0;0;0;48;5;7;0;0;0;3;14;0;0;3;21;0;0;0;0;13;0;2;0;9;15;0;0;0;0;0;0;3;0;0;0;27;0;4;0;0;0;4;0;5;8;3;12;0;5;5;0;4;10;3;0
"F1A17";556;2137;449;1731;1746;449;1270;323;1052;875;844;287;161;265;197;119;124;442;461;0;95;350;0;294;328;0;507;365;77;28;0;65;0;340;0;399;175;0;0;0;28;280;13;78;182;640;122;74;122;716;0;0;142;454;233;0;0;57;71;190;36;0;138;0;0;780;23;517;476;0;587;15;0;148;48;41;0;501;0;50;382;0;0;29;388;0;496;0;36;0;0;0;232;524;0;22;0;100;40;67;121;0;138;48;0;81;51;0;0;0;13;263;138;43;108;0;0;22;0;69;185;0;102;152;100;0;0;119;40;0;70;66;2;103;31;4;0;0;141;0;30;0;52;155;81;0;30;152;0;0;0;0;0;0;186;0;0;85;0;139;0;0;35;34;0;0;0;169;0;79;0;0;0;0;0;73;0;0;0;0;0;67;0;0;66;0;0;22;0;59;34;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;24;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;8;21;8;22;15;0;0;0;0;0;0;55;0;0;110;8;0;0;18;0;34;0;0;83;67;0;3;0;0;17;10;0;43;0;0;0;0;3;0;0;28;13;23;0;0;0;16;0;27;0;0;0;15;8;6;0;7;27;19;27;12;12;0;28;0;0;11;65;0;9;21;0;7;22;0;28;0;0;0;0;0;63;0;0;11;1;0;0;0;0;7;1;0;0;10;5;1;0;1;7;1;0;0;5;0;0;0;0;0
"F1F18";253;2122;179;1617;1553;201;967;98;612;471;450;184;0;193;187;0;37;181;61;0;20;156;0;158;0;109;119;0;0;0;0;0;9;0;0;0;0;81;51;74;0;0;0;30;0;0;44;0;0;43;35;96;17;0;75;0;24;109;0;0;37;0;0;16;0;0;56;0;23;0;0;0;15;31;19;21;0;0;0;105;0;0;0;36;0;13;0;86;55;0;91;0;0;0;0;0;0;0;0;0;19;0;0;0;68;0;0;0;842;0;11;0;103;50;11;58;0;0;0;0;7;0;49;0;0;120;0;9;0;106;0;52;0;62;46;0;0;0;1;12;46;4;0;1;55;0;0;0;0;0;0;0;562;63;0;19;0;70;0;17;26;43;93;0;114;0;60;0;95;0;0;66;0;171;0;19;0;7;0;0;0;0;0;49;0;0;15;41;0;65;52;8;0;0;0;0;0;0;0;48;0;0;45;0;0;0;0;0;0;0;29;50;0;42;153;0;47;0;14;0;0;0;46;20;35;49;12;19;28;0;0;20;24;0;0;0;45;0;14;0;0;40;26;0;0;0;0;0;0;10;0;16;0;15;0;0;0;0;0;0;0;45;0;7;16;9;36;0;13;32;0;0;0;0;0;17;12;20;16;5;0;0;5;0;2;16;0;0;13;2;0;8;0;18;9;0;0;0;0;0;0;1;11;5;5;0;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;6;0;0;0;0
"F1A18";2791;790;2033;594;565;1895;377;1279;7680;5539;5275;154;372;115;92;308;227;0;66;440;115;17;911;15;43;0;299;57;102;108;737;76;667;241;0;208;78;0;1019;22;87;0;85;57;0;13;63;49;0;197;715;0;59;0;42;57;768;173;78;0;6;48;0;388;0;0;0;0;0;0;131;48;328;0;141;8;0;113;0;58;0;0;0;12;0;292;0;166;88;622;162;82;27;0;42;35;0;47;109;23;74;39;0;99;0;143;86;42;0;110;61;68;87;0;0;0;0;0;42;62;14;445;0;0;27;0;0;0;0;0;63;0;22;0;0;0;0;26;12;93;0;46;38;30;0;0;0;2;0;0;0;35;0;44;0;394;29;0;27;8;124;0;22;22;0;6;0;0;0;0;0;0;0;0;0;0;0;54;0;0;95;31;46;0;0;12;15;0;57;14;21;28;0;0;1;0;26;11;0;0;0;0;0;12;15;0;14;0;0;0;0;0;24;7;0;0;48;0;0;0;115;0;0;0;0;0;0;0;9;0;0;10;0;0;24;23;94;0;0;86;15;0;65;66;29;0;52;0;41;0;93;0;33;11;0;9;0;0;0;74;33;0;0;7;8;0;1;0;0;0;0;0;11;0;0;0;0;0;0;4;0;20;5;18;0;33;11;0;0;0;6;0;7;0;0;3;15;0;11;4;0;0;14;0;4;1;0;0;0;0;0;1;0;4;0;8;0;0;0;0;0;0;1;0;0;16;0;0;0;0;0;0
"F2A17";681;5829;491;4351;4260;510;2908;313;2634;2163;1965;69;197;48;62;187;211;88;647;158;138;0;67;0;495;0;193;380;107;33;89;110;76;124;0;178;0;0;38;210;18;234;26;92;34;0;0;0;0;213;0;0;5;572;178;58;0;291;108;185;18;83;0;27;46;0;54;0;24;0;136;7;0;111;84;0;0;161;0;0;367;0;0;16;395;0;0;220;0;0;227;0;0;0;12;0;0;195;83;5;74;6;0;59;16;0;0;3;0;0;24;33;0;41;74;70;0;13;0;36;27;0;0;226;46;0;0;38;0;0;0;121;1;21;32;3;0;10;0;0;27;0;0;18;0;5;0;159;0;0;0;2;0;0;0;26;0;0;1;161;0;0;56;0;51;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;88;9;97;0;0;0;0;37;88;0;0;0;0;0;0;0;0;0;36;58;0;2;45;17;0;39;0;119;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;32;0;0;26;37;0;0;0;87;0;0;77;0;0;0;0;0;83;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;19;7;0;0;0;0;58;0;0;0;0;0;0;0;11;0;0;9;18;0;0;0;6;0;0;0;32;11;0;0;3;16;0;0;1;0;2;17;0;0;2;0;0;2;0;0;2;0;2;0;0;0;24;0;0;4;0;0;0;0;0;0;0;0;0;0;0
"F2F18";672;3534;538;2819;2607;507;1659;375;952;735;754;1052;36;787;706;73;50;341;37;0;36;288;0;216;34;17;85;20;36;32;0;20;0;80;0;42;55;9;121;58;20;75;17;59;0;0;0;0;0;12;62;101;0;83;0;0;82;193;0;0;64;0;0;41;38;0;65;0;0;0;10;0;38;50;17;59;0;21;0;65;0;115;18;45;0;30;0;119;26;0;121;37;0;0;0;0;0;0;15;0;45;0;0;34;0;0;0;30;773;47;18;13;18;90;41;32;0;0;10;0;15;0;0;14;0;124;0;0;0;51;0;102;1;14;77;18;57;0;11;26;66;21;0;8;19;26;0;0;0;0;127;0;518;35;0;0;0;0;0;0;56;35;141;0;70;18;69;0;102;0;0;89;0;82;48;0;0;33;56;0;0;27;0;49;29;45;0;31;0;108;103;12;0;77;8;25;32;0;0;94;0;0;12;1;0;9;55;0;9;0;0;50;0;34;55;0;110;0;25;39;0;35;32;37;14;10;14;14;45;0;0;28;48;0;0;0;0;4;24;14;0;3;0;0;0;12;0;0;0;24;7;31;0;10;0;20;0;0;0;5;0;0;0;0;8;0;38;0;12;41;0;0;0;0;0;0;8;2;9;7;0;9;0;0;5;8;0;0;11;3;12;13;2;24;0;0;0;26;0;0;0;0;0;4;0;0;5;0;28;0;7;5;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4;0;2;0;0
"F2A18";6340;334;4775;273;287;4375;212;2980;4590;3595;3427;136;948;101;88;707;668;84;133;0;237;0;291;0;96;0;233;99;168;252;210;161;168;174;0;172;196;0;354;0;222;48;182;194;0;70;154;71;126;132;246;0;163;23;0;162;268;37;54;0;13;149;0;123;42;59;0;0;0;0;85;136;102;68;153;10;60;90;80;54;13;76;0;6;0;87;49;46;43;109;73;216;835;44;88;0;0;0;97;42;71;99;11;106;0;126;60;41;0;43;215;68;57;19;53;0;0;0;0;141;26;108;17;10;58;67;0;7;21;0;72;48;80;47;23;54;0;64;29;0;18;164;0;27;0;38;49;4;0;47;32;55;0;42;51;101;0;0;68;0;37;0;89;0;13;10;34;42;0;0;0;0;49;0;0;0;0;144;0;0;26;0;4;74;54;0;0;0;60;72;54;120;20;0;11;0;0;0;0;0;0;28;10;56;21;0;0;0;0;0;35;0;52;29;0;0;73;0;0;0;72;0;0;28;0;17;12;0;12;49;25;13;0;0;46;25;23;0;9;33;0;5;0;0;0;73;49;0;23;13;42;12;0;0;0;29;0;29;0;18;32;0;0;4;0;6;1;0;0;0;0;15;12;0;0;0;11;5;0;8;20;2;2;6;24;0;8;0;0;0;2;0;3;0;0;5;2;0;2;3;12;0;0;0;3;0;0;0;26;2;15;2;0;2;5;0;0;1;0;11;0;6;0;0;0;0;0;0;2;0;6;0
"F3A17";368;8577;286;6540;6034;235;3972;155;2951;2261;2198;0;82;48;28;53;61;0;231;1260;52;0;115;0;231;0;73;190;42;0;80;32;80;0;0;49;9;0;0;0;0;92;0;0;0;39;18;9;0;82;56;0;0;132;58;35;0;180;18;56;0;24;0;0;0;0;0;45;58;379;68;0;0;135;27;0;0;58;0;0;109;0;16;0;107;0;0;128;0;0;119;0;0;0;18;0;0;355;25;0;0;3;19;24;0;0;0;0;0;0;26;36;0;0;0;0;0;0;0;0;14;0;7;53;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;3;0;0;0;0;0;0;2;37;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;270;0;30;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;262;0;0;0;44;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;9;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;6;0;0;15;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F3F18";1118;808;949;599;590;851;363;517;1312;996;939;550;165;404;444;104;117;21;69;0;75;21;16;0;52;12;382;48;61;51;0;55;0;344;23;308;55;7;43;846;55;64;37;68;0;0;37;0;69;109;38;229;37;83;90;50;28;156;437;37;24;65;0;12;49;0;176;0;0;0;64;11;14;111;65;24;0;54;0;354;78;107;0;15;43;15;0;113;336;0;123;31;0;0;17;0;23;0;72;0;100;13;15;54;0;27;43;20;148;0;62;27;49;177;95;180;0;0;0;53;20;0;8;36;0;239;0;7;0;197;23;195;10;59;165;25;44;7;14;35;116;60;0;10;40;5;27;34;0;0;381;2;110;30;0;22;0;143;11;32;39;169;342;36;52;61;162;0;284;0;54;332;30;31;39;66;0;67;31;0;0;22;0;123;24;0;0;61;0;241;263;61;0;187;65;0;31;0;0;153;0;0;124;6;33;21;109;82;44;19;41;133;0;58;70;23;134;0;38;104;0;30;113;37;45;78;68;58;24;0;0;86;116;0;21;11;0;0;35;17;0;69;0;16;0;36;0;0;6;27;4;59;0;50;0;56;0;12;70;9;0;0;0;31;0;1;28;0;34;0;8;6;0;0;19;27;17;51;63;7;0;0;0;1;1;18;0;33;34;18;0;1;3;0;0;7;0;27;0;16;0;0;0;39;0;15;33;16;1;0;7;12;10;1;0;0;0;0;0;0;0;0;0;0;4;0;4;7;0;0;0;1
"F3A18";1363;2872;1001;2219;2106;921;1400;584;8396;6535;6020;44;187;49;37;110;118;124;42;399;85;85;1731;96;29;0;132;37;69;47;1214;48;1116;116;0;86;70;0;1332;35;46;0;49;30;0;12;35;41;0;62;951;0;43;19;21;20;946;364;86;0;13;8;0;545;0;0;0;0;0;0;43;16;433;0;53;0;0;38;0;0;0;0;0;0;0;366;0;214;0;1000;185;140;84;0;14;65;0;0;44;43;0;16;9;64;0;59;0;0;0;0;66;0;0;0;0;0;0;40;0;0;21;742;7;0;53;0;0;2;0;0;59;0;20;18;0;36;0;8;0;155;0;32;0;0;0;0;16;0;57;0;0;9;0;36;58;470;0;0;9;0;164;0;17;0;0;0;0;0;3;55;0;0;80;0;0;0;0;26;0;40;107;0;21;0;49;0;0;0;83;0;0;17;0;0;0;10;34;0;0;0;49;0;34;12;34;0;0;0;0;0;25;0;21;15;0;0;35;16;0;0;202;0;0;0;0;0;7;0;0;72;0;0;0;11;0;0;160;0;0;112;0;0;61;0;0;0;0;0;0;0;82;0;0;3;0;0;0;0;0;76;0;0;0;0;3;24;0;0;0;0;0;0;19;30;0;0;0;0;0;3;0;0;0;0;0;0;6;0;0;0;5;0;4;0;0;4;9;0;9;0;0;0;14;0;5;0;0;0;0;0;0;0;3;3;2;25;0;0;15;0;0;4;0;18;0;0;0;0;0;0;0;0
"F4A17";89;8662;66;6764;6412;69;4061;35;1402;1085;1017;57;68;0;0;0;0;0;103;2841;8;0;119;33;69;0;0;64;7;0;92;10;112;91;0;0;10;0;0;0;0;0;0;0;0;21;0;0;0;80;73;0;0;99;27;0;0;198;30;86;0;24;0;0;0;0;0;0;0;565;68;0;0;0;9;19;28;79;0;0;81;0;9;0;66;0;0;149;0;0;113;0;0;0;0;0;0;191;5;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;71;20;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;23;0;0;7;0;0;0;0;24;0;0;0;0;0;0;0;18;0;0;0;17;0;0;0;0;14;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388;0;12;0;0;0;0;0;24;0;0;0;0;0;56;0;0;0;371;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;27;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;6;8;0;0;0;0;0;0;18;27;0;0;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;12;22;0;0;0;0;0;0;0;0;0;0;21;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
"F4F18";1312;1457;1031;1233;1062;937;717;613;1057;872;823;329;197;250;265;134;136;0;70;0;57;0;0;0;59;16;366;62;44;54;0;47;0;325;0;267;0;4;79;746;35;0;38;120;0;0;72;0;61;117;0;148;28;112;98;95;48;117;374;47;70;79;0;0;0;0;97;0;0;0;89;6;0;156;66;51;0;79;0;285;63;106;0;25;79;0;0;86;270;0;79;69;0;0;10;0;18;0;33;0;87;6;0;62;66;0;24;67;169;0;99;25;110;190;87;228;89;0;0;83;10;0;0;56;97;215;0;0;0;204;0;182;6;67;161;56;41;8;5;0;138;66;0;13;66;50;0;48;0;0;462;2;100;40;0;0;0;178;10;38;36;126;316;0;45;48;167;0;345;0;0;341;0;25;26;0;13;52;28;0;41;0;0;54;46;90;0;69;0;267;272;47;0;146;51;0;43;0;80;130;0;30;67;8;25;17;76;110;33;23;45;136;102;81;48;0;126;0;59;56;0;35;83;22;56;55;66;57;66;0;0;71;98;0;36;22;0;0;22;0;0;55;0;41;7;29;0;0;12;25;0;37;0;0;0;19;0;0;52;0;0;43;44;12;0;24;12;0;52;0;11;24;0;0;0;33;16;43;68;8;0;0;15;1;0;34;0;34;46;0;0;3;6;0;0;5;0;48;0;12;0;0;0;40;0;11;24;0;0;0;0;9;0;3;0;0;0;1;0;0;2;0;0;0;0;0;0;7;0;0;0;0
"F4A18";3502;1598;2506;1165;1186;2419;776;1446;6123;4523;4189;263;650;181;173;483;464;31;175;142;227;0;385;0;111;0;507;115;186;177;288;174;265;436;0;389;247;0;290;8;104;0;108;131;0;46;227;173;84;206;221;0;173;0;67;98;232;101;104;0;8;86;0;110;93;56;0;0;0;0;153;71;110;115;219;9;146;128;110;78;0;0;0;8;0;113;69;67;51;368;81;120;80;40;60;0;0;36;163;0;0;62;2;152;0;157;124;39;0;106;127;73;59;0;0;0;0;20;0;146;36;270;3;11;68;36;23;0;0;0;87;19;61;45;0;0;0;40;39;0;0;121;19;31;39;18;108;9;0;56;0;35;0;44;45;154;42;0;37;2;56;0;23;20;0;0;15;46;0;105;0;25;0;0;0;42;0;92;0;84;31;0;0;57;39;0;0;0;94;16;21;69;27;0;10;0;0;30;0;0;8;0;18;33;0;0;0;0;7;6;32;0;50;17;0;0;41;6;0;0;0;0;33;15;0;9;37;0;11;185;0;4;0;0;34;0;0;17;11;43;0;12;0;31;0;36;0;0;64;3;36;2;0;0;0;0;45;0;0;33;0;0;10;6;0;10;1;0;0;0;30;13;4;0;2;0;2;7;0;12;0;3;4;26;17;0;4;0;0;20;6;0;5;0;0;12;2;0;1;4;17;0;0;0;2;2;0;0;0;6;17;2;0;4;4;0;11;0;0;0;0;3;0;0;0;0;0;0;5;0;0;0
"H1A17";7624;1994;5636;1419;1311;5335;897;3237;853;693;598;0;233;82;30;174;184;0;366;0;145;0;110;0;225;0;88;215;106;345;93;90;83;72;0;55;49;0;46;109;284;906;268;86;0;28;0;0;0;92;0;0;0;206;662;60;0;62;123;603;0;47;0;52;0;0;0;0;0;0;58;8;0;164;35;0;21;58;0;95;158;0;26;0;98;0;0;70;92;0;80;55;0;0;5;0;116;0;32;35;134;4;0;34;0;0;132;7;24;66;51;0;10;71;110;0;0;0;0;63;90;23;0;77;0;0;0;0;0;0;0;0;4;10;53;0;155;6;72;0;50;78;0;83;7;0;0;89;0;27;0;0;0;0;0;0;0;0;2;82;0;0;8;71;13;2;0;28;0;0;0;0;0;0;102;30;58;0;98;0;0;0;0;0;20;0;0;0;33;4;4;56;0;0;1;64;0;130;0;0;0;58;21;0;0;90;0;0;2;46;15;0;42;0;0;0;0;435;0;0;58;0;0;8;0;13;0;0;0;26;85;0;0;0;7;52;27;70;9;0;353;14;0;7;0;43;35;0;31;9;0;0;0;0;28;0;0;0;0;0;0;0;0;2;0;5;4;51;0;24;29;9;0;0;10;0;5;4;4;10;0;5;5;0;5;0;21;0;8;14;12;0;9;0;0;6;0;0;0;2;3;13;0;3;0;0;2;0;0;0;9;3;0;2;4;0;0;0;0;16;0;0;0;0;0;0;4;0;0;0;2;0
"H1F18";12030;1113;9028;821;774;8284;468;5247;328;306;260;28;743;0;0;571;548;0;882;0;702;0;95;0;654;21;152;600;515;562;0;486;0;161;0;138;27;0;57;483;388;43;415;47;0;0;0;0;62;104;0;0;0;64;0;38;0;129;134;0;223;36;0;30;0;0;31;0;0;0;65;11;0;129;60;155;0;57;12;113;41;94;58;131;44;0;0;0;99;0;0;87;0;0;14;0;58;0;32;0;127;8;26;54;89;62;60;117;0;32;34;92;67;154;89;85;64;44;0;0;12;0;0;18;55;131;0;0;0;129;0;67;20;59;84;67;0;9;20;0;84;83;0;23;28;0;0;16;18;0;57;21;0;0;66;0;90;30;14;12;36;0;9;0;31;146;0;59;87;0;0;59;0;7;0;0;12;0;0;47;0;0;0;0;8;146;0;0;29;0;8;0;0;100;123;100;0;0;152;85;4;0;0;17;0;33;106;24;117;8;0;0;0;32;14;0;11;0;46;0;0;66;63;0;0;0;0;0;39;0;0;24;38;74;6;38;0;7;0;0;0;0;0;3;0;25;0;0;28;0;0;19;0;0;0;0;0;0;52;0;0;68;0;32;0;37;0;0;0;0;19;7;0;0;0;13;0;0;0;21;0;20;30;0;18;38;0;15;0;14;0;14;16;0;0;11;0;0;0;0;31;0;0;0;0;0;0;49;11;0;0;0;0;4;0;0;11;0;0;0;11;0;0;0;0;0;0;2;0;0;0;0
"H1A18";8971;141;6688;101;97;6298;63;4117;974;746;739;1245;943;942;981;657;573;15;98;56;463;16;105;18;77;0;286;93;330;418;0;297;0;192;0;188;145;0;115;237;310;43;336;261;0;227;131;37;58;83;99;77;103;61;44;209;121;0;97;73;40;213;0;59;0;0;77;142;144;0;71;196;50;73;83;25;34;56;60;98;56;0;0;30;32;31;42;0;76;99;0;149;71;28;192;0;0;0;76;108;56;147;30;67;0;128;42;47;94;0;233;26;40;17;45;39;0;0;0;117;10;101;32;23;51;43;0;18;0;0;64;73;118;31;16;44;24;92;8;0;13;109;0;9;37;33;42;21;0;153;0;68;0;0;0;0;56;29;72;18;21;0;0;0;10;17;78;0;0;111;89;0;0;0;0;40;84;84;0;79;0;45;0;0;35;2;0;48;27;0;0;76;61;0;0;37;46;0;0;22;0;0;21;57;142;0;20;0;0;17;93;0;0;13;0;0;0;0;30;36;51;0;0;12;22;13;75;25;6;0;0;7;0;31;33;17;0;10;9;7;0;13;0;23;0;56;0;0;0;9;17;7;0;69;0;35;0;0;0;9;0;0;0;26;63;4;0;0;0;0;0;25;0;0;0;27;7;8;7;3;0;0;4;1;0;0;10;0;6;0;3;4;3;0;11;1;1;23;5;0;9;0;0;3;1;0;7;0;0;0;0;0;0;0;6;0;0;0;0;0;1;11;0;1;0;0;0;0;0;0;0;0
